seqName,clade,pango_growth,clade_growth,pango_lif,clade_lif,pango_time,clade_time
B.1.1.174,20B,0.11044621713144918,0.014998388834402193,-4.833741186824401,-1.4710107053118264,212.28761061946904,333.95096580113994
B.1.1.205,20B,0.11124193369108182,0.014998388834402193,-5.055926367021133,-1.4710107053118264,220.7581395348837,333.95096580113994
B.1.1.228,20B,0.11199169612461657,0.014998388834402193,-4.339327671903952,-1.4710107053118264,228.75047984644917,333.95096580113994
B.1.1.464,20B,0.1121279620549898,0.014998388834402193,-3.627837708727567,-1.4710107053118264,230.20000000000002,333.95096580113994
B.1.1.70,20B,0.11229151392295808,0.014998388834402193,-7.891550608253113,-1.4710107053118264,231.9375,333.95096580113994
B.1.1.378,20B,0.11311857499286744,0.014998388834402193,-9.760968493453515,-1.4710107053118264,240.66666666666666,333.95096580113994
B.1.1.27,20B,0.11338163801035685,0.014998388834402193,-8.43835073583239,-1.4710107053118264,243.41666666666666,333.95096580113994
B.1.1.231,20B,0.1138651631532972,0.014998388834402193,-5.101995962861786,-1.4710107053118264,248.42631578947373,333.95096580113994
B.1.1.203,20B,0.11398581241687865,0.014998388834402193,-9.973608309914255,-1.4710107053118264,249.66666666666666,333.95096580113994
B.1.1.63,20B,0.11426957315806315,0.014998388834402193,-8.007977301771461,-1.4710107053118264,252.56521739130434,333.95096580113994
B.1.1.485,20B,0.11439452210541191,0.014998388834402193,-9.38334752484261,-1.4710107053118264,253.83333333333331,333.95096580113994
B.1.1.189,20B,0.11525347953851633,0.014998388834402193,-9.787405817170816,-1.4710107053118264,262.40000000000003,333.95096580113994
B.1.1.181,20B,0.11554589660136577,0.014998388834402193,-10.08769685548401,-1.4710107053118264,265.25,333.95096580113994
B.1.1.459,20B,0.11562348127522538,0.014998388834402193,-11.494596417180098,-1.4710107053118264,266.0,333.95096580113994
N.4,20B,0.1156494239658112,0.014998388834402193,-10.115202298070145,-1.4710107053118264,266.25,333.95096580113994
B.1.1,20B,0.11612916450100012,0.014998388834402193,-1.7077286639489286,-1.4710107053118264,270.8230648484254,333.95096580113994
B.1.1.305,20B,0.11623666502427535,0.014998388834402193,-9.174593262793357,-1.4710107053118264,271.8333333333333,333.95096580113994
B.1.1.192,20B,0.11662151226865161,0.014998388834402193,-5.471384823372037,-1.4710107053118264,275.40480591497226,333.95096580113994
B.1.1.46,20B,0.11665005895226792,0.014998388834402193,-10.674060239767364,-1.4710107053118264,275.66666666666663,333.95096580113994
B.1.1.404,20B,0.1167961049923587,0.014998388834402193,-11.813027496940169,-1.4710107053118264,277.0,333.95096580113994
B.1.1.294,20B,0.11680594564434739,0.014998388834402193,-9.417860063572489,-1.4710107053118264,277.0909090909091,333.95096580113994
B.1.1.298,20B,0.11690626292017071,0.014998388834402193,-11.843597087489899,-1.4710107053118264,278.0,333.95096580113994
B.1.1.359,20B,0.11690615901646773,0.014998388834402193,-10.457277206394453,-1.4710107053118264,278.0,333.95096580113994
B.1.1.329,20B,0.11757258723972089,0.014998388834402193,-6.265627113649816,-1.4710107053118264,283.9153605015674,333.95096580113994
B.1.1.263,20B,0.1179896841309169,0.014998388834402193,-10.763695901648681,-1.4710107053118264,287.5,333.95096580113994
B.1.1.44,20B,0.11842418457306662,0.014998388834402193,-9.184658680842901,-1.4710107053118264,291.1363636363637,333.95096580113994
B.1.1.186,20B,0.11846071939364342,0.014998388834402193,-6.422712738134801,-1.4710107053118264,291.4375,333.95096580113994
AD.2,20B,0.11888187928843306,0.014998388834402193,-10.46389904112073,-1.4710107053118264,294.85714285714283,333.95096580113994
B.1.1.159,20B,0.11910119652296744,0.014998388834402193,-10.865230174057425,-1.4710107053118264,296.6,333.95096580113994
B.1.1.243,20B,0.11912018217247444,0.014998388834402193,-10.400862111486637,-1.4710107053118264,296.75,333.95096580113994
B.1.533,20B,0.12085092841526433,0.014998388834402193,-6.424595641716936,-1.4710107053118264,309.5839112343967,333.95096580113994
B.1.1.50,20B,0.12163566788027386,0.014998388834402193,-11.053054649580128,-1.4710107053118264,314.8888888888888,333.95096580113994
B.1.1.432,20B,0.12178830893314381,0.014998388834402193,-6.510575501647481,-1.4710107053118264,315.8850056369786,333.95096580113994
B.1.1.265,20B,0.12215775042423559,0.014998388834402193,-7.459722798611094,-1.4710107053118264,318.24870466321244,333.95096580113994
B.1.1.487,20B,0.1221973555254219,0.014998388834402193,-12.73506526593378,-1.4710107053118264,318.5,333.95096580113994
